id,title,author_count,type,publisher,link
85071015724,Evolution and containment of transmissible recombinant vector vaccines,3,Article,Wiley-Blackwellinfo@wiley.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071015724&origin=inward
85052290162,Selective PPARδ Modulators Improve Mitochondrial Function: Potential Treatment for Duchenne Muscular Dystrophy (DMD),15,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052290162&origin=inward
85124717953,Sex-Specific Environmental Impacts on Initiation and Progression of Multiple Sclerosis,4,Review,Frontiers Media S.A.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124717953&origin=inward
85127374003,The Effects of Using the Sun Safe App on Sun Health Knowledge and Behaviors of Young Teenagers: Results of Pilot Intervention Studies,11,Article,JMIR Publications Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127374003&origin=inward
85114491159,Sun-health behaviours and attitudes towards sun safety amongst Australian teenagers: a qualitative update,7,Note,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114491159&origin=inward
85102440729,"Correction to: Maternal high fat diet compromises survival and modulates lung development of offspring, and impairs lung function of dams (female mice) (Respiratory Research, (2019), 20, 1, (21), 10.1186/s12931-019-0976-3)",5,Erratum,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102440729&origin=inward
85102145471,Associations of serum short-chain fatty acids with circulating immune cells and serum biomarkers in patients with multiple sclerosis,11,Article,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102145471&origin=inward
85118500522,Risks and Benefits of UV Radiation,4,Article,S. Karger AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118500522&origin=inward
85106040071,Metabolic dysfunction induced by a high-fat diet modulates hematopoietic stem and myeloid progenitor cells in brown adipose tissue of mice,9,Article,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106040071&origin=inward
85104160098,Exposomes and metabolic health through a physical activity lens: A narrative review,3,Review,BioScientifica Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104160098&origin=inward
85096289141,Sglt2 inhibitor-induced sympathoexcitation in white adipose tissue: A novel mechanism for beiging,6,Article,MDPI AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096289141&origin=inward
85075497457,Corrigendum to “The challenges of developing and optimising an assay to measure 25-hydroxyvitamin D in saliva” [J. Steroid Biochem. Mol. Biol. 194 (2019) 105437](S096007601930041X)(10.1016/j.jsbmb.2019.105437),8,Erratum,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075497457&origin=inward
85076708528,Sun exposure: An environmental preventer of metabolic dysfunction?,1,Review,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076708528&origin=inward
85079022736,Low-dose UV radiation before running wheel access activates brown adipose tissue,8,Article,"BioScientifica Ltd.Euro House, 22 Apex Court, Woodlands, Bradley StokeBristolBS32 4JT",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079022736&origin=inward
85075160352,Characterising nitric oxide-mediated metabolic benefits of low-dose ultraviolet radiation in the mouse: a focus on brown adipose tissue,16,Article,Springer,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075160352&origin=inward
85070965106,Significant Associations Between Sun Exposure and Adiposity Were Not Observed in Breast and Prostate Cancer Patients in a Cross-sectional Analysis,5,Article,Blackwell Publishing Inc.subscrip@blackwellpub.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070965106&origin=inward
85070358373,The challenges of developing and optimising an assay to measure 25-hydroxyvitamin D in saliva,8,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070358373&origin=inward
85073544384,"Season, terrestrial ultraviolet radiation, and markers of glucose metabolism in children living in Perth, Western Australia",6,Article,MDPI AGPostfachBaselCH-4005indexing@mdpi.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073544384&origin=inward
85061371140,Regular exposure to non-burning ultraviolet radiation reduces signs of non-alcoholic fatty liver disease in mature adult mice fed a high fat diet: Results of a pilot study,4,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061371140&origin=inward
85060864022,"Maternal high fat diet compromises survival and modulates lung development of offspring, and impairs lung function of dams (female mice)",5,Article,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060864022&origin=inward
85076712322,Systematic Review of the Effects of Ultraviolet Radiation on Markers of Metabolic Dysfunction,3,Article,Australasian Association of Clinical Biochemists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076712322&origin=inward
85050956087,High Dose Vitamin D supplementation alters faecal microbiome and predisposes mice to more severe colitis,13,Article,"Nature Publishing GroupHoundmillsBasingstoke, HampshireRG21 6XS",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050956087&origin=inward
85044003345,"Investigating the roles of regulatory T cells, mast cells and interleukin-9 in the control of skin inflammation by vitamin D",5,Article,Springer Verlagservice@springer.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044003345&origin=inward
85029498032,"Clinical, research, and public health implications of poor measurement of Vitamin D status",4,Review,AOAC Internationalaoac@aoac.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029498032&origin=inward
85029494067,High-dose intramuscular Vitamin D provides long-lasting moderate increases in serum 25-hydroxVitamin D levels and shorter-Term changes in plasma calcium,10,Review,AOAC Internationalaoac@aoac.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029494067&origin=inward
85015697625,Sub-erythemal ultraviolet radiation reduces metabolic dysfunction in already overweight mice,7,Article,"BioScientifica Ltd.Euro House, 22 Apex Court, Woodlands, Bradley StokeBristolBS32 4JT",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015697625&origin=inward
85015680378,"Ultraviolet radiation, Vitamin D and the development of obesity, metabolic syndrome and type-2 diabetes",5,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015680378&origin=inward
85006980185,"Response to the boucher et al. Comments on fleury et al. Sun exposure and its effects on human health: Mechanisms through which sun exposure could reduce the risk of developing obesity and cardiometabolic dysfunction. Int. J. Environ. Res. Public health 2016, 13, 999",3,Note,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006980185&origin=inward
84991738258,Sun exposure and its effects on human health: Mechanisms through which sun exposure could reduce the risk of developing obesity and cardiometabolic dysfunction,3,Review,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991738258&origin=inward
84988477991,Vitamin D and allergic airway disease shape the murine lung microbiome in a sex-specific manner,9,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84988477991&origin=inward
84987704800,Identification of genes differentially regulated by vitamin D deficiency that alter lung pathophysiology and inflammation in allergic airways disease,7,Article,American Physiological Societysubscrip@the-aps.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84987704800&origin=inward
84956571814,The effects of in utero Vitamin D deficiency on airway smooth muscle mass and lung function,7,Article,American Thoracic Societymalexander@thoracic.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84956571814&origin=inward
84944153721,Reduced immune responses in chimeric mice engrafted with bone marrow cells from mice with airways inflammation,5,Article,Birkhauser Verlag AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84944153721&origin=inward
84929379535,Can skin exposure to sunlight prevent liver inflammation?,5,Review,MDPI AGPostfachBaselCH-4005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929379535&origin=inward
84926451093,"Comparing the effects of sun exposure and vitamin D supplementation on vitamin D insufficiency, and immune and cardio-metabolic function: The Sun Exposure and Vitamin D Supplementation (SEDS) Study",20,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926451093&origin=inward
84915820061,Vitamin D and immunity,4,Article,Faculty of 1000 Ltdinfo@f1000.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84915820061&origin=inward
85009106016,"Vitamin D deficiency causes airway hyperresponsiveness, increases airway smooth muscle mass, and reduces TGF-β expression in the lungs of female BALB/c mice",6,Article,American Physiological Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85009106016&origin=inward
84901687252,Low maternal serum vitamin D during pregnancy and the risk for postpartum depression symptoms,11,Article,Springer-Verlag Wienmichaela.bolli@springer.at,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84901687252&origin=inward
84897409169,Vitamin D status and ill health,3,Letter,Elsevier Limited,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84897409169&origin=inward
84886630681,Characterization of regulatory dendritic cells differentiated from the bone marrow of UV-irradiated mice,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886630681&origin=inward
84884414932,"Optimized 25-hydroxyvitamin D analysis using liquid-liquid extraction with 2D separation with LC/MS/MS detection, provides superior precision compared to conventional assays",5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884414932&origin=inward
84879496616,Reversible Control by Vitamin D of Granulocytes and Bacteria in the Lungs of Mice: An Ovalbumin-Induced Model of Allergic Airway Disease,10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879496616&origin=inward
84893673557,Exposure to UV wavelengths in sunlight suppresses immunity. To what extent is UV-induced vitamin D3 the mediator responsible?,2,Article,Australasian Association of Clinical Biochemistsoffice@aacb.asn.au,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84893673557&origin=inward
84866853162,Acute Erythemal Ultraviolet Radiation Causes Systemic Immunosuppression in the Absence of Increased 25-Hydroxyvitamin D3 Levels in Male Mice,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866853162&origin=inward
84864138238,Toward homeostasis: Regulatory dendritic cells from the bone marrow of mice with inflammation of the airways and peritoneal cavity,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84864138238&origin=inward
84856401548,Vitamin D3 deficiency enhances allergen-induced lymphocyte responses in a mouse model of allergic airway disease,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856401548&origin=inward
84870012672,The current state of play of rodent models to study the role of vitamin D in UV-induced immunomodulation,2,Review,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870012672&origin=inward
84892904919,Immune mechanisms by which topically applied vitamin D acts as a therapeutic agent,2,Book Chapter,"Nova Science Publishers, Inc.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892904919&origin=inward
80052098478,Modulation of the immune system by UV radiation: More than just the effects of vitamin D?,3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052098478&origin=inward
79956224720,Vitamin D deficiency causes deficits in lung function and alters lung structure,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956224720&origin=inward
81855166212,Differences in control by UV radiation of inflammatory airways disease in naïve and allergen pre-sensitised mice,5,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=81855166212&origin=inward
78650647004,Ultraviolet irradiation of mice reduces the competency of bone marrow-derived CD11c+ cells via an indomethacin-inhibitable pathway,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78650647004&origin=inward
78649411499,"Topical 1,25-dihydroxyvitamin D3 subverts the priming ability of draining lymph node dendritic cells",3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78649411499&origin=inward
77954761812,Immune-modifying properties of topical vitamin D: Focus on dendritic cells and T cells,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77954761812&origin=inward
77952030839,"1,25-dihydroxyvitamin D3 enhances the ability of transferred CD4+ CD25+ cells to modulate T helper type 2-driven asthmatic responses",5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77952030839&origin=inward
77950934077,UV inhibits allergic airways disease in mice by reducing effector CD4 + T cells,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77950934077&origin=inward
77956884456,"Gene regulation by 1,25-dihydroxyvitamin D3 in CD4+CD25+ Cells Is Enabled by IL-2",3,Article,Nature Publishing Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77956884456&origin=inward
77951099331,UV exposure and protection against allergic airways disease,6,Review,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951099331&origin=inward
84891973417,Photoneuroimmunology: Modulation of the neuroimmune system by UV radiation,3,Book Chapter,Springer Berlin Heidelberg,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84891973417&origin=inward
38449101546,"Topically applied 1,25-dihydroxyvitamin D3 enhances the suppressive activity of CD4+CD25+ cells in the draining lymph nodes",8,Article,American Association of Immunologists9650 Rockville PikeBethesdaMD 20814,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38449101546&origin=inward
34548506051,"Suppression of the asthmatic phenotype by ultraviolet B-induced, antigen-specific regulatory cells",8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548506051&origin=inward
33947213469,CD4+ T cells in lymph nodes of UVB-irradiated mice suppress immune responses to new antigens both in vitro and in vivo,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947213469&origin=inward
33847399069,Effect of both ultraviolet B irradiation and histamine receptor function on allergic responses to an inhaled antigen,8,Article,American Association of Immunologists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33847399069&origin=inward
33646129465,Mixed infection with multiple strains of murine cytomegalovirus occurs following simultaneous or sequential infection of immunocompetent mice,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646129465&origin=inward
22544470925,Transmission of two Australian strains of murine cytomegalovirus (MCMV) in enclosure populations of house mice (Mus domesticus),7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=22544470925&origin=inward
85128603933,Uncovering Cryptic Coevolution,3,Article,University of Chicago Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128603933&origin=inward
85128664884,One step closer to a transmissible vaccine for rabies virus,1,Article,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128664884&origin=inward
85127073137,Self-spreading vaccines: Base policy on evidence,3,Letter,American Association for the Advancement of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127073137&origin=inward
85106747656,Coevolutionary arms races and the conditions for the maintenance of mutualism,2,Article,University of Chicago Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106747656&origin=inward
85103402853,A white noise approach to evolutionary ecology,4,Article,Academic Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103402853&origin=inward
85105125279,Designing transmissible viral vaccines for evolutionary robustness and maximum efficiency,3,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105125279&origin=inward
85088966823,Self-disseminating vaccines to suppress zoonoses,2,Review,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088966823&origin=inward
85081941440,Patterns of floral morphology in relation to climate and floral visitors,3,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081941440&origin=inward
85074005934,The adaptive value of epigenetic mutation: Limited in large but high in small peripheral populations,3,Article,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074005934&origin=inward
85070849567,Recombinant vector vaccine evolution,3,Article,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070849567&origin=inward
85061916912,The measurement of coevolution in the wild,2,Letter,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061916912&origin=inward
85060350673,"Transmissible vaccines whose dissemination rates vary through time, with applications to wildlife",4,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060350673&origin=inward
85067462642,Detecting the macroevolutionary signal of species interactions,15,Review,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067462642&origin=inward
85065347694,Approximate Bayesian estimation of coevolutionary arms races,2,Article,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065347694&origin=inward
85053306754,Coevolution slows the disassembly of mutualistic networks,3,Article,University of Chicago Presssubscriptions@press.uchicago.edu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053306754&origin=inward
85041283047,Keeping pace with the red queen: Identifying the genetic basis of susceptibility to infectious disease,3,Article,Genetics Society of Americaruth.isaacson@thegsajournals.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041283047&origin=inward
85031281092,Transmissible Viral Vaccines,3,Review,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031281092&origin=inward
85030176245,Rethinking conventional wisdom: Are locally adapted parasites ahead in the coevolutionary race?,1,Note,University of Chicago Presssubscriptions@press.uchicago.edu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030176245&origin=inward
85026346963,Identifying coevolving loci using interspecific genetic correlations,3,Article,"John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85026346963&origin=inward
85005939697,The probability of parallel genetic evolution from standing genetic variation,2,Article,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85005939697&origin=inward
84993949843,Eradicating infectious disease using weakly transmissible vaccines,6,Article,Royal Society of Londonsales@royalsoc.ac.uk,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84993949843&origin=inward
84991212321,Design and engineering of a transmissible antiviral defense,6,Article,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991212321&origin=inward
84958161473,Quantifying the coevolutionary potential of multistep immune defenses,2,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958161473&origin=inward
84977103508,Virus wars: Using one virus to block the spread of another,5,Article,PeerJ Inc.pete@peerj.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84977103508&origin=inward
84921957577,Trait dimensionality explains widespread variation in local adaptation,3,Article,Royal Society of London,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84921957577&origin=inward
84916886531,Predicting rates of interspecific interaction from phylogenetic trees,2,Article,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84916886531&origin=inward
84898894709,A quantitative genetic approach for predicting ecological change in biological communities,2,Article,Kluwer Academic Publishers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898894709&origin=inward
84904803865,Multidimensional (Co)evolutionary stability,3,Article,University of Chicago Presssubscriptions@press.uchicago.edu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904803865&origin=inward
84902652665,Identifying the molecular basis of host-parasite coevolution: Merging models and mechanisms,3,Article,University of Chicago Presssubscriptions@press.uchicago.edu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84902652665&origin=inward
84901025431,Connecting functional and statistical definitions of genotype by genotype interactions in coevolutionary studies,2,Article,Frontiers Research Foundationinfo@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84901025431&origin=inward
84890812110,Revisiting Darwin's conundrum reveals a twist on the relationship between phylogenetic distance and invasibility,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890812110&origin=inward
84882450263,A practical guide to measuring local adaptation,4,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84882450263&origin=inward
84873056477,Coevolution and the architecture of mutualistic networks,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873056477&origin=inward
84869237644,"Crossing the threshold: Gene flow, dominance and the critical level of standing genetic variation required for adaptation to novel environments",3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84869237644&origin=inward
84867731949,Infection genetics and the likelihood of host shifts in coevolving host-parasite interactions,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84867731949&origin=inward
84862248880,The effects of migration and drift on local adaptation to a heterogeneous environment,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862248880&origin=inward
84858293944,Coevolution in multidimensional trait space favours escape from parasites and pathogens,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84858293944&origin=inward
81355163491,Unified model of autopolyploid establishment and evolution,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=81355163491&origin=inward
79958059351,Neopolyploidy and diversification in Heuchera grossulariifolia,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79958059351&origin=inward
78649698610,When does coevolution promote diversification?,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78649698610&origin=inward
77951062030,When is correlation coevolution?,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951062030&origin=inward
77954288818,"Genetics, adaptation, and invasion in harsh environments",4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77954288818&origin=inward
61849117366,"Interactions between genetic drift, gene flow, and selection mosaics drive parasite local adaptation",2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=61849117366&origin=inward
49249108324,When do host-parasite interactions drive the evolution of non-random mating?,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=49249108324&origin=inward
49249126327,Frequency-dependent selection and the evolution of assortative mating,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=49249126327&origin=inward
45149111043,The contribution of parasitism to selection on floral traits in Heuchera grossulariifolia,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=45149111043&origin=inward
42549119629,Moving beyond common-garden and transplant designs: Insight into the causes of local adaptation in species interactions,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=42549119629&origin=inward
34548715850,Neopolyploidy and pathogen resistance,2,Article,Royal Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548715850&origin=inward
34547680558,Antagonistic coevolution mediated by phenotypic differences between quantitative traits,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547680558&origin=inward
34247644804,Dos and don'ts of testing the geographic mosaic theory of coevolution,9,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34247644804&origin=inward
33947144557,Polygenic traits and parasite local adaptation,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947144557&origin=inward
33845514909,Coevolutionary alternation in antagonistic interactions,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33845514909&origin=inward
33646697544,Parasite local adaptation in a geographic mosaic,1,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646697544&origin=inward
27644521880,The coevolutionary dynamics of antagonistic interactions mediated by quantitative traits with evolving variances,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27644521880&origin=inward
25644433589,Selection for phenotypic divergence between diploid and autotetraploid Heuchera grossulariifolia,2,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=25644433589&origin=inward
22744439566,Host-parasite interactions and the evolution of gene expression,2,Article,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=22744439566&origin=inward
347352305,Plant polyploidy and the evolutionary ecology of plant/animal interactions,3,Conference Paper,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347352305&origin=inward
3342896334,Host-parasite interactions and the evolution of ploidy,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3342896334&origin=inward
2342599118,Species Interactions and the Evolution of Sex,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2342599118&origin=inward
1842503790,Sexual selection can constrain sympatric speciation,2,Article,Royal Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1842503790&origin=inward
3042575995,Genetic correlations and the coevolutionary dynamics of three-species systems,2,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3042575995&origin=inward
242542674,Coevolution between hosts and parasites with partially overlapping geographic ranges,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0242542674&origin=inward
41863063,Coevolution in Variable Mutualisms,3,Conference Paper,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041863063&origin=inward
42978500,Coevolution in temporally variable environments,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0042978500&origin=inward
38733964,Gene flow and the coevolution of parasite range,2,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0038733964&origin=inward
36544697,Coevolution and maladaptation,3,Conference Paper,Society for Integrative and Comparative Biology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036544697&origin=inward
35934626,Plant polyploidy and non-uniform effects on insect herbivores,2,Article,Royal Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035934626&origin=inward
33913628,"Hot spots, cold spots, and the geographic mosaic theory of coevolution",5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033913628&origin=inward
33831247,Coevolutionary clines across selection mosaics,3,Article,Society for the Study of Evolution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033831247&origin=inward
33594182,Gene flow and geographically structured coevolution,3,Article,Royal Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033594182&origin=inward
85084027976,Protein tyrosine phosphatase 1B is involved in efficient type I interferon secretion upon viral infection,5,Article,Company of Biologists Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084027976&origin=inward
85085592470,The cytomegalovirus tegument protein ul35 antagonizes pattern recognition receptor-mediated type I IFN transcription,11,Article,MDPI AGmembranes@mdpi.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085592470&origin=inward
85079777950,One Step Ahead: Herpesviruses Light the Way to Understanding Interferon-Stimulated Genes (ISGs),4,Review,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079777950&origin=inward
