id,title,type,publisher,link
22691088,On the Solution of a Class of Algebraic Matrix Riccati Equation,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022691088&origin=inward
84974274977,Holomorphic solutions about an irregular singular point of an ordinary linear differential equation,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84974274977&origin=inward
1780721,Riesz products and normal numbers,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0001780721&origin=inward
21371489,SECOND LOOK AT A PROBLEM OF QUEUEING IN LANES.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021371489&origin=inward
20992220,GENERALISATION OF THE BROCKMEYER SYSTEMS.,cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020992220&origin=inward
19727562,Travel intensity in a city with a barrier,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019727562&origin=inward
85072433451,An optimal linear active suspension with finite road preview,cp,SAE International,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072433451&origin=inward
85072436305,An optimal suspension for an automobile on a random road,cp,SAE International,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072436305&origin=inward
85069392960,OPTIMAL SUSPENSION FOR AN AUTOMOBILE ON A RANDOM ROAD.,cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069392960&origin=inward
17680582,SOME FORMULAE OLD AND NEW FOR OVERFLOW TRAFFIC IN TELEPHONY.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0017680582&origin=inward
84974199056,Symmetric square roots of the infinite identity matrix,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84974199056&origin=inward
17133198,LIMIT INTERCHANGE PROBLEM IN MARKOV PROCESSES.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0017133198&origin=inward
16758388,Batesian mimicry and signal detection theory,ar,Kluwer Academic Publishers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0016758388&origin=inward
16629153,TWO-SERVER PRIORITY QUEUE WITH UNEQUAL SERVICE RATES.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0016629153&origin=inward
16571996,TIME DEPENDENCE IN COMMUTER TRAFFIC MODELS.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0016571996&origin=inward
16060694,LOCATING CONCENTRIC RING ROADS IN A CITY.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0016060694&origin=inward
77953364062,Suppression of C-terminal telopeptide in hypovitaminosis d requires calcium as well as vitamin D,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77953364062&origin=inward
67651213764,Calcium malabsorption does not cause secondary hyperparathyroidism,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67651213764&origin=inward
65549159953,Clinical Investigation of C-Terminal Cross-Linking Telopeptide Test in Prevention and Management of Bisphosphonate-Associated Osteonecrosis of the Jaws,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=65549159953&origin=inward
55949097334,Relationship between calcium absorption and plasma dehydroepiandrosterone sulphate (DHEAS) in healthy males,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=55949097334&origin=inward
54249088851,Vitamin D metabolites and calcium absorption in severe vitamin D deficiency,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54249088851&origin=inward
50549084433,Glucose tolerance and vitamin D: Effects of treating vitamin D deficiency,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50549084433&origin=inward
51449090977,Suppression of parathyroid hormone and bone resorption by calcium carbonate and calcium citrate in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51449090977&origin=inward
43449096897,Misconceptions - Vitamin D insufficiency causes malabsorption of calcium,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43449096897&origin=inward
38749097728,"Vitamin D, glucose, insulin, and insulin sensitivity",re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38749097728&origin=inward
38549109083,Seasonal variation in bone histomorphometry [2],le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38549109083&origin=inward
34250711899,The effect of menopause on bone mineral density and bone-related biochemical variables in Indonesian women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34250711899&origin=inward
34447503910,Seasonal change in osteoid thickness and mineralization lag time in ambulant patients,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34447503910&origin=inward
33748317778,A system for improving vitamin D nutrition in residential care,ar,Australasian Medical Publishing Co. Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33748317778&origin=inward
33646835444,Bone resorption markers in vitamin D insufficiency,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646835444&origin=inward
20444441550,"Relationship between fasting serum glucose, age, body mass index and serum 25 hydroxyvitamin D in postmenopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=20444441550&origin=inward
11844298348,Does the response of bone mass to calcium supplements depend on calcium absorption efficiency?,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=11844298348&origin=inward
4544272019,"Treatment of osteoporosis: Why, whom, when and how to treat (multiple letters) [6]",le,Australasian Medical Publishing Co. Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4544272019&origin=inward
3242657942,A longitudinal study of bone-related biochemical changes at the menopause,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3242657942&origin=inward
1942440940,The effects of age and other variables on serum parathyroid hormone in postmenopausal women attending an osteoporosis center,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1942440940&origin=inward
1342268475,Relation between calcium absorption and serum calcitriol in normal men: Evidence for age-related intestinal resistance to calcitriol,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1342268475&origin=inward
5144224171,Effect of age on calcium absorption in postmenopausal women,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=5144224171&origin=inward
1342289462,Radiocalcium absorption is reduced in postmenopausal women with vertebral and most types of peripheral fractures,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1342289462&origin=inward
37622815,Efficacy and safety of raloxifene 60 milligrams/day in postmenopausal Asian women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037622815&origin=inward
36861836,Relationship between serum 25-hydroxyvitamin D and bone resorption markers in vitamin D insufficiency,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036861836&origin=inward
36168730,"Relationships between intestinal calcium absorption, serum vitamin D metabolites and smoking in postmenopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036168730&origin=inward
36168366,Effects of dose and timing of calcium supplementation on bone resorption in early menopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036168366&origin=inward
36963450,Additive effects of raloxifene and alendronate on bone density and biochemical markers of bone remodeling in postmenopausal women with osteoporosis,ar,Endocrine Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036963450&origin=inward
36269999,Effects of smoking on bone and mineral metabolism,re,Lippincott Williams and Wilkins,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036269999&origin=inward
36262587,Bone density and bone-related biochemical variables in normal men: A longitudinal study,ar,Gerontological Society of America,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036262587&origin=inward
34467022,Inhibition of bone resorption by divided-dose calcium supplementation in early postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034467022&origin=inward
34043993,"The relation between bone density, free androgen index, and estradiol in men 60 to 70 years old",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034043993&origin=inward
34049909,"Vitamin D status: Effects on parathyroid hormone and 1,25- dihydroxyvitamin D in postmenopausal women",ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034049909&origin=inward
33866643,Effect of perimenopause on calcium absorption: A longitudinal study,ar,Parthenon Publishing Group Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033866643&origin=inward
32887965,The special role of 'hormonal' forms of vitamin D in the treatment of osteoporosis,cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032887965&origin=inward
32784494,Discordance between bone turnover and bone loss: Effects of aging and ovariectomy in the rat,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032784494&origin=inward
32793316,The effects of low dose norethisterone on biochemical variables in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032793316&origin=inward
32912403,Biochemical variables in pre- and postmenopausal women: Reconciling the calcium and estrogen hypotheses,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032912403&origin=inward
33577731,The hip fracture threat,ed,Australasian Medical Publishing Co. Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033577731&origin=inward
32904589,"Relationships between age, dehydro-epiandrosterone sulphate and plasma glucose in healthy men",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032904589&origin=inward
31656770,Variation in the short-term changes in bone cell activity in three regions of the distal femur immediately following ovariectomy,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031656770&origin=inward
31907138,Prepubertal oophorectomy limits the accumulation of cancellous bone in the femur of growing rats with long-term effects on metaphyseal bone architecture,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031907138&origin=inward
31984888,Calcium supplementation suppresses bone resorption in early postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031984888&origin=inward
32411032,"Nutrition, osteoporosis, and aging",cp,Blackwell Publishing Inc.subscrip@blackwellpub.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032411032&origin=inward
32037350,Rediscovering ionised calcium,ar,Blackwell Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032037350&origin=inward
31907515,Modification and validation of a single-isotope radiocalcium absorption test,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031907515&origin=inward
31890859,Intestinal calcium absorption in men with spinal osteoporosis,ar,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031890859&origin=inward
31408806,"Pathology, aetiology and pathogenesis of osteoporosis (including definition)",cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031408806&origin=inward
30939691,The response to calcitriol therapy in postmenopausal osteoporotic women is a function of initial calcium absorptive status,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030939691&origin=inward
15144353804,Hyperthyroxinaemia with inappropriately elevated thyroid stimulating hormone levels: An unusual case,ar,Blackwell Publishing,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=15144353804&origin=inward
31050625,"Relations between calcium intake, calcitriol, polymorphisms of the vitamin D receptor gene, and calcium absorption in premenopausal women",ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031050625&origin=inward
29929953,Regional bone mineral density interrelationships in normal and osteoporotic postmenopausal women,ar,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029929953&origin=inward
29836663,Vitamin D receptor genotypes are related to bone size and bone density in men,ar,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029836663&origin=inward
29028446,Effect of physical activity on femoral bone density in men,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029028446&origin=inward
29134957,The 5-year reproducibility of calcium-related biochemical variables in postmenopausal women,ar,Informa Healthcare,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029134957&origin=inward
29084724,"The definition, diagnosis, and classification of osteoporosis",re,W.B. Saunders,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029084724&origin=inward
28941351,Relationship between fractional calcium absorption and gastric emptying,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028941351&origin=inward
28897128,Effect of age on bone density and bone turnover in men,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028897128&origin=inward
28028474,The effect of chlorothiazide on bone-related biochemical variables in normal post-menopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028028474&origin=inward
84935312747,Effects of norethisterone on bone-related biochemical variables and forearm bone mineral in postmenopausal osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84935312747&origin=inward
28712468,The effect of sodium on calcium requirement.,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028712468&origin=inward
28130212,Treatment of osteoporosis in the elderly,re,W.B. Saunders,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028130212&origin=inward
28082505,Biochemical effects of a calcium supplement in postmenopausal women with primary hyperparathyroidism,ar,Georg Thieme Verlagkunden.service@thieme.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028082505&origin=inward
28068476,Renal leak of calcium in post-menopausal osteoporosis,ar,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028068476&origin=inward
28052224,Oral calcium suppresses biochemical markers of bone resorption in normal men,ar,American Society for Nutrition,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028052224&origin=inward
28007145,Primary Hyperparathyroidism,re,W.B. Saunders,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028007145&origin=inward
342478230,Calcium requirement and calcium therapy,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0342478230&origin=inward
27487902,"Effects of skin thickness, age, body fat, and sunlight on serum 25- hydroxyvitamin D",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027487902&origin=inward
27432163,Anabolic steroids in postmenopausal osteoporosis,sh,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027432163&origin=inward
27415033,Double-blind placebo-controlled trial of treatment of osteoporosis with the anabolic nandrolone decanoate,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027415033&origin=inward
27382898,A 5‐year longitudinal study of forearm bone mass in 307 postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027382898&origin=inward
27321597,The nature and significance of the relationship between urinary sodium and urinary calcium in women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027321597&origin=inward
27205129,The Effect of Chlorothiazide on Bone‐Related Biochemical Variables in Normal Post‐Menopausal Women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027205129&origin=inward
27190824,"Relationships between metacarpal morphometry, forearm and vertebral bone density and fractures in post-menopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027190824&origin=inward
27133473,Effects of norethisterone on bone related biochemical variables and forearm bone mineral in post-menopausal osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027133473&origin=inward
26878276,Trabecular spacing in post‐menspausal Australian women with and without vertebral fractures,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026878276&origin=inward
26717298,Effects of oophorectomy on biochemical and bone variables in the rat,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026717298&origin=inward
26539393,"Relative contributions of years since menopause, age, and weight to vertebral density in postmenopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026539393&origin=inward
25859536,Effects of three different calcium preparations on urinary calcium and hydroxyproline excretion in postmenopausal osteoporotic women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025859536&origin=inward
26355278,Calcium absorption in normal and osteoporotic postmenopausal women,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026355278&origin=inward
26164961,Post menopausal osteoporosis. Part 2: Treatment and prevention.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026164961&origin=inward
26147973,Postmenopausal osteoporosis. Part 1.,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026147973&origin=inward
84991182188,REPLY,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991182188&origin=inward
26146533,Osteoporosis and calcium.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026146533&origin=inward
25778630,Evidence for a renal calcium leak in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025778630&origin=inward
25761609,Effect of Salt Restriction on Urine Hydroxyproline Excretion in Postmenopausal Women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025761609&origin=inward
25755363,Cross sectional and longitudinal study of bone mineral content of the distal forearm in adult premenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025755363&origin=inward
25687769,Progressive cancellous bone loss in rats after adrenalectomy and oophorectomy,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025687769&origin=inward
25029159,Bone density screening for osteoporosis,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025029159&origin=inward
25495671,Which bone to measure,ed,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025495671&origin=inward
25079987,Treatment of postmenopausal hyperparathyroidism with norethindrone. Long-term effects on forearm mineral content,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025079987&origin=inward
25362507,Relationship between forearm and vertebral mineral density in postmenopausal women with primary hyperparathyroidism,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025362507&origin=inward
25293266,Calcitriol for osteoporosis,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025293266&origin=inward
25270519,Malabsorption of calcium in corticosteroid-induced osteoporosis,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025270519&origin=inward
25319386,Calcium and calcitriol therapy in osteoporotic postmenopausal women with impaired calcium absorption,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025319386&origin=inward
25202372,Osteoporosis: New Insights from Bone Densitometry,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025202372&origin=inward
25148697,"Relationship between plasma calcium fractions, other bone-related variables, and serum follicle-stimulating hormone levels in premenopausal, perimenopausal, and postmenopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025148697&origin=inward
25077333,The reproducibility of bone-related biochemical variables in post-menopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025077333&origin=inward
25055273,The relative contributions of age and years since menopause to postmenopausal bone loss,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025055273&origin=inward
24597498,Improved method for calculating calcium fractions in plasma: Reference values and effect of menopause,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024597498&origin=inward
24542641,TREATMENT OF MALIGNANCY‐ASSOCIATED HYPERCALCEMIA WITH NORETHISTERONE: A CASE REPORT,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024542641&origin=inward
24529129,Effects of Nandrolone Decanoate and Antiresorptive Therapy on Vertebral Density in Osteoporotic Postmenopausal Women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024529129&origin=inward
24469668,Calcitriol and osteoporosis,no,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024469668&origin=inward
24317222,Cross-over study of fat-corrected forearm mineral content during nandrolone decanoate therapy for osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024317222&origin=inward
24235587,Calcium and osteoporosis,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024235587&origin=inward
23968620,Diagnosis and management of osteoporosis. With emphasis on postmenopausal women.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023968620&origin=inward
23816518,The relation between forearm and vertebral mineral density and fractures in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023816518&origin=inward
23793040,Biochemical effects of calcium supplementation in postmenopausal osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023793040&origin=inward
23689962,Mineral density of bone in the forearm in premenopausal women with fractured wrists,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023689962&origin=inward
23681801,"Primary hyperparathyroidism: Pathogenesis, diagnosis, and management",re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023681801&origin=inward
23237682,Biochemical effects of a calcium supplement in osteoporotic postmenopausal women with normal absorption and malabsorption of calcium,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023237682&origin=inward
23125686,The effect of an oral calcium load on plasma ionized calcium and parathyroid hormone concentrations in osteoporotic postmenopausal women,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023125686&origin=inward
23297692,"Bone mineral, serum calcium, and dietary intakes of mother/daughter pairs.",le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023297692&origin=inward
85024991844,REPLY,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85024991844&origin=inward
84942003745,Treatment of Postmenopausal Hyperparathyroidism With Norethindrone: Effects on Biochemistry and Forearm Mineral Density,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84942003745&origin=inward
23661908,Postmenopausal osteoporosis.,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023661908&origin=inward
23615121,Effects of nandrolone decanoate on forearm mineral density and calcium metabolism in osteoporotic postmenopausal women,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023615121&origin=inward
23485196,Consensus on preventing osteoporosis,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023485196&origin=inward
23472010,Effects of nandrolone therapy on forearm bone mineral content in osteoporosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023472010&origin=inward
23318528,Corticosteroids and osteoporosis.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023318528&origin=inward
23189331,The problem of calcium requirement,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023189331&origin=inward
23028694,CALCIUM METABOLISM AND OSTEOPOROSIS IN CORTICOSTEROID‐TREATED POSTMENOPAUSAL WOMEN,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0023028694&origin=inward
22897219,"Comparison of calcium, calcitriol, ovarian hormones and nandrolone in the treatment of osteoporosis",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022897219&origin=inward
22322491,The effect of short-term dietary changes on biochemical values in blood and urine and on some urinary risk factors for calcium oxalate stone formation in humans.,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022322491&origin=inward
22367111,The tubular maximum for calcium reabsorption: Normal range and correction for sodium excretion,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022367111&origin=inward
22366562,New approaches to the problems of osteoporosis,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022366562&origin=inward
21997625,"The relation between calcium absorption, serum dehydroepiandrosterone, and vertebral mineral density in postmenopausal women",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021997625&origin=inward
21969024,"1,25-Dihydroxycalciferol and calcium therapy in osteoporosis with calcium malabsorption. Dose response relationship of calcium absorption and indices of bone turnover",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021969024&origin=inward
21840730,The effect of calcium supplements on plasma alkaline phosphatase and urinary hydroxyproline in postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021840730&origin=inward
21270490,Immobilization hypercalcaemia with severe bone mineral loss and hypogonadism,ar,BMJ Publishing Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021270490&origin=inward
21220853,Effect of calcium supplementation on urinary hydroxyproline in osteoporotic postmenopausal women,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021220853&origin=inward
20596664,Albumin I.M.V.S.: a variant detected by a Bromcresol Green dye binding method,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020596664&origin=inward
20595773,Hypercalcemia and vitamin D in enteral feeds,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020595773&origin=inward
20054983,DIPHOSPHONATES FOR PERIARTICULAR OSSIFICATION,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020054983&origin=inward
20326143,Hypercalcemia associated with parenteral amino acid and dextrose infusion,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0020326143&origin=inward
19466827,Seasonal fluctuations in serum concentrations of vitamin D metabolites in normal subjects,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019466827&origin=inward
19892116,Asymptomatic hyperparathyroidism.,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019892116&origin=inward
18907309,Hypercalcaemia associated with tuberculosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018907309&origin=inward
19328630,High density lipoprotein in prediction of coronary heart disease.,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019328630&origin=inward
19294924,Rifampicin Associated Renal Dysfunction During Antituberculous Therapy,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019294924&origin=inward
18803154,Nutrition and cancer,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018803154&origin=inward
18782046,"Cancer, ketosis and parenteral nutrition.",le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018782046&origin=inward
18570145,Nalidixic Acid and Lactic Acidosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018570145&origin=inward
18533819,Pulmonary tuberculosis and hypercalcaemia.,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018533819&origin=inward
79954588001,Response letter to DRS. kaloostian and shil,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79954588001&origin=inward
